Corpus,Threat Model,LLM,Metric,Higher is Better,Data Points,Mean Value,Slope,Slope HDI Lower,Slope HDI Upper,P(Improvement),Effect per 1000 words,Effect (500→2500),In ROPE,Conclusion
EBG,LOGREG,Gpt-4O,bertscore,True,15,0.7935412009557088,0.019755652931301902,-1.5150085820342576,1.590092291082573,0.50175,0.019755652931301902,0.039511305862603804,0.116875,Inconclusive
EBG,LOGREG,Gpt-4O,pinc,True,15,0.658410261422894,0.003852802384907998,-1.5779655156158183,1.550062620152107,0.499,0.003852802384907998,0.007705604769815996,0.12075,Inconclusive
EBG,SVM,Gemma-2,accuracy@1,False,15,0.013333333333333334,0.003761913257511846,-1.4052792205308184,1.4209581294154492,0.49625,0.003761913257511846,0.007523826515023692,0.11,Inconclusive
EBG,SVM,Gemma-2,accuracy@5,False,15,0.1037037037037037,0.013396110838061828,-1.6008558512483395,1.5163403516104297,0.49575,0.013396110838061828,0.026792221676123655,0.120875,Inconclusive
EBG,SVM,Gemma-2,true_class_confidence,False,15,0.018695350795185497,-0.0011219822360674198,-1.4455554804145931,1.6646735754630968,0.506,-0.0011219822360674198,-0.0022439644721348397,0.120375,Inconclusive
EBG,SVM,Gemma-2,entropy,True,15,1.7619638727576006,-0.13563988059403653,-1.6159304924805857,1.5571323204467344,0.501875,-0.7449142982261469,-1.4898285964522937,0.3765,Inconclusive
EBG,SVM,Gemma-2,bertscore,True,15,0.47996541460355124,0.04205808632660908,-1.5448110210339352,1.5914493456898227,0.511,0.04205808632660908,0.08411617265321816,0.13475,Inconclusive
EBG,SVM,Gemma-2,pinc,True,15,0.9331951258856336,0.011662445940437333,-1.5888735568451242,1.4923764842679943,0.505875,0.011662445940437333,0.023324891880874665,0.131875,Inconclusive
EBG,SVM,Llama-3.1,accuracy@1,False,15,0.020740740740740737,-0.002835834351321042,-1.4998548836066743,1.3940280953701558,0.49725,-0.002835834351321042,-0.005671668702642084,0.109,Inconclusive
EBG,SVM,Llama-3.1,accuracy@5,False,15,0.1288888888888889,0.0049223276100264345,-1.4476889486423195,1.6328342753377005,0.499375,0.0049223276100264345,0.009844655220052869,0.1265,Inconclusive
EBG,SVM,Llama-3.1,true_class_confidence,False,15,0.028232311535386898,0.006088650058358033,-1.5421350962920828,1.4838655246283399,0.498,0.006088650058358033,0.012177300116716066,0.122875,Inconclusive
EBG,SVM,Llama-3.1,entropy,True,15,3.8956387505291925,0.0010586849359901277,-1.560162217559582,1.5579646033874606,0.504125,0.005814142143754967,0.011628284287509933,0.12275,Inconclusive
EBG,SVM,Llama-3.1,bertscore,True,15,0.49502960244814553,0.012424296286539196,-1.4967942490760806,1.66978836374596,0.499625,0.012424296286539196,0.024848592573078393,0.113,Inconclusive
EBG,SVM,Llama-3.1,pinc,True,15,0.9327564306390704,0.013748177586699021,-1.5298803192167603,1.64420954007485,0.502375,0.013748177586699021,0.027496355173398043,0.13,Inconclusive
EBG,SVM,Ministral,accuracy@1,False,15,0.034074074074074076,-0.0057906937356987966,-1.6303196773855742,1.5142805608765864,0.49575,-0.0057906937356987966,-0.011581387471397593,0.11325,Inconclusive
EBG,SVM,Ministral,accuracy@5,False,15,0.11259259259259258,0.003983709138901178,-1.591606182021622,1.493154744150996,0.499,0.003983709138901178,0.007967418277802356,0.12525,Inconclusive
EBG,SVM,Ministral,true_class_confidence,False,15,0.023620090421848938,-0.024589623956260544,-1.6053427941412526,1.2879036584900052,0.50975,-0.024589623956260544,-0.04917924791252109,0.111,Inconclusive
EBG,SVM,Ministral,entropy,True,15,3.896765756171224,-0.026968534244270228,-1.5761896126604622,1.4175339944694265,0.492875,-0.14810722829286832,-0.29621445658573664,0.115875,Inconclusive
EBG,SVM,Ministral,bertscore,True,15,0.4896141529083252,0.038206986185172126,-1.5785336425302812,1.5396401600166387,0.515375,0.038206986185172126,0.07641397237034425,0.120625,Inconclusive
EBG,SVM,Ministral,pinc,True,15,0.9305872393765124,0.004766129109554091,-1.5822636720279357,1.5982176664206382,0.501375,0.004766129109554091,0.009532258219108181,0.121125,Inconclusive
EBG,SVM,Claude-3.5,accuracy@1,False,15,0.023703703703703703,0.014757166997965053,-1.462532973494912,1.464421763905501,0.496,0.014757166997965053,0.029514333995930106,0.114875,Inconclusive
EBG,SVM,Claude-3.5,accuracy@5,False,15,0.1437037037037037,-0.0019947184512923216,-1.5048696665120886,1.6322910933323196,0.495375,-0.0019947184512923216,-0.003989436902584643,0.115375,Inconclusive
EBG,SVM,Claude-3.5,true_class_confidence,False,15,0.03014747295238398,0.010260241330752361,-1.613889346405804,1.4538183913965181,0.49925,0.010260241330752361,0.020520482661504722,0.123625,Inconclusive
EBG,SVM,Claude-3.5,entropy,True,15,1.6607161189920314,0.022883245772968963,-1.5619636031233888,1.6157187338811003,0.506625,0.12567142415235255,0.2513428483047051,0.140125,Inconclusive
EBG,SVM,Claude-3.5,bertscore,True,15,0.6063540498415629,-0.00031269399427096543,-1.5045862831827608,1.4845834674807334,0.493625,-0.00031269399427096543,-0.0006253879885419309,0.103625,Inconclusive
EBG,SVM,Claude-3.5,pinc,True,15,0.8619055008208668,0.0034365605712990744,-1.6016951068655434,1.5664612694956226,0.50025,0.0034365605712990744,0.006873121142598149,0.127375,Inconclusive
EBG,SVM,Gpt-4O,accuracy@1,False,15,0.21185185185185185,0.0015025725324676546,-1.534098861630084,1.490453398983046,0.502375,0.0015025725324676546,0.003005145064935309,0.121,Inconclusive
EBG,SVM,Gpt-4O,accuracy@5,False,15,0.5125925925925926,-0.0010613374397584563,-1.5587142253587374,1.4304413645003282,0.497625,-0.0010613374397584563,-0.0021226748795169126,0.123375,Inconclusive
EBG,SVM,Gpt-4O,true_class_confidence,False,15,0.0994199407879691,-0.021381564761065393,-1.4856643435474177,1.426618726712502,0.498625,-0.021381564761065393,-0.04276312952213079,0.112125,Inconclusive
EBG,SVM,Gpt-4O,entropy,True,15,3.790352020216583,-0.009463500147318615,-1.5653917713907703,1.4593232152898392,0.499625,-0.05197215258616807,-0.10394430517233615,0.13175,Inconclusive
EBG,SVM,Gpt-4O,bertscore,True,15,0.7935412009557088,0.019755652931301902,-1.5150085820342576,1.590092291082573,0.50175,0.019755652931301902,0.039511305862603804,0.116875,Inconclusive
EBG,SVM,Gpt-4O,pinc,True,15,0.658410261422894,0.003852802384907998,-1.5779655156158183,1.550062620152107,0.499,0.003852802384907998,0.007705604769815996,0.12075,Inconclusive
EBG,ROBERTA,Gemma-2,accuracy@1,False,15,0.007407407407407408,-0.013762244314876796,-1.5003643996124143,1.453497595361286,0.506125,-0.013762244314876796,-0.027524488629753593,0.1155,Inconclusive
EBG,ROBERTA,Gemma-2,accuracy@5,False,15,0.08296296296296296,-0.015653492268767975,-1.6867314798672854,1.399799523499538,0.4995,-0.015653492268767975,-0.03130698453753595,0.1175,Inconclusive
EBG,ROBERTA,Gemma-2,true_class_confidence,False,15,0.010419011876607934,-0.014425971194383219,-1.6262505519273118,1.5067716440280239,0.497875,-0.014425971194383219,-0.028851942388766438,0.1655,Inconclusive
EBG,ROBERTA,Gemma-2,entropy,True,15,2.618360249201457,-0.011988485104570543,-1.424629147415672,1.5786081387730813,0.495375,-0.06583899904183792,-0.13167799808367583,0.11975,Inconclusive
EBG,ROBERTA,Gemma-2,bertscore,True,15,0.47996541460355124,0.04205808632660908,-1.5448110210339352,1.5914493456898227,0.511,0.04205808632660908,0.08411617265321816,0.13475,Inconclusive
EBG,ROBERTA,Gemma-2,pinc,True,15,0.9331951258856336,0.011662445940437333,-1.5888735568451242,1.4923764842679943,0.505875,0.011662445940437333,0.023324891880874665,0.131875,Inconclusive
EBG,ROBERTA,Llama-3.1,accuracy@1,False,15,0.0,0.00784538648584539,-1.353673013462537,1.5727384980749122,0.50125,0.00784538648584539,0.01569077297169078,0.11075,Inconclusive
EBG,ROBERTA,Llama-3.1,accuracy@5,False,15,0.09037037037037036,-0.01901517344841207,-1.6145174164902405,1.5587017026893208,0.512375,-0.01901517344841207,-0.03803034689682414,0.128625,Inconclusive
EBG,ROBERTA,Llama-3.1,true_class_confidence,False,15,0.003626687095190088,-0.00789213311210095,-1.5278465556126704,1.501649231456145,0.505125,-0.00789213311210095,-0.0157842662242019,0.114375,Inconclusive
EBG,ROBERTA,Llama-3.1,entropy,True,15,1.3663803180058798,0.012372812457573972,-1.6719479053671527,1.553976447908736,0.504125,0.067949668405434,0.135899336810868,0.127875,Inconclusive
EBG,ROBERTA,Llama-3.1,bertscore,True,15,0.49502960244814553,0.012424296286539196,-1.4967942490760806,1.66978836374596,0.499625,0.012424296286539196,0.024848592573078393,0.113,Inconclusive
EBG,ROBERTA,Llama-3.1,pinc,True,15,0.9327564306390704,0.013748177586699021,-1.5298803192167603,1.64420954007485,0.502375,0.013748177586699021,0.027496355173398043,0.13,Inconclusive
EBG,ROBERTA,Ministral,accuracy@1,False,15,0.0014814814814814816,0.011059285776029874,-1.5598742448426912,1.5695055104863407,0.492875,0.011059285776029874,0.02211857155205975,0.1505,Inconclusive
EBG,ROBERTA,Ministral,accuracy@5,False,15,0.1096296296296296,-0.014999559679290687,-1.5712298588794251,1.5385454168419903,0.503,-0.014999559679290687,-0.029999119358581374,0.119625,Inconclusive
EBG,ROBERTA,Ministral,true_class_confidence,False,15,0.0052769867237657305,-0.00440430333109835,-1.471730473003528,1.4686668694451965,0.50675,-0.00440430333109835,-0.0088086066621967,0.119125,Inconclusive
EBG,ROBERTA,Ministral,entropy,True,15,1.5014739751815795,0.0075225957716143444,-1.520839616984634,1.5093864944820483,0.50025,0.04131299088077676,0.08262598176155352,0.11775,Inconclusive
EBG,ROBERTA,Ministral,bertscore,True,15,0.4896141529083252,0.038206986185172126,-1.5785336425302812,1.5396401600166387,0.515375,0.038206986185172126,0.07641397237034425,0.120625,Inconclusive
EBG,ROBERTA,Ministral,pinc,True,15,0.9305872393765124,0.004766129109554091,-1.5822636720279357,1.5982176664206382,0.501375,0.004766129109554091,0.009532258219108181,0.121125,Inconclusive
EBG,ROBERTA,Claude-3.5,accuracy@1,False,15,0.2785185185185185,-0.006196958718156141,-1.6581577719947018,1.448300395043818,0.49975,-0.006196958718156141,-0.012393917436312282,0.114,Inconclusive
EBG,ROBERTA,Claude-3.5,accuracy@5,False,15,0.5525925925925925,0.004015181995495835,-1.5731864925457826,1.4815893749846025,0.496625,0.004015181995495835,0.00803036399099167,0.108875,Inconclusive
EBG,ROBERTA,Claude-3.5,true_class_confidence,False,15,0.23321426014105479,0.027951788825213014,-1.5367626982730231,1.5737495135831865,0.498875,0.027951788825213014,0.05590357765042603,0.117875,Inconclusive
EBG,ROBERTA,Claude-3.5,entropy,True,15,2.091451954841614,-0.008671793837958564,-1.5809559812084977,1.4559766441872775,0.494,-0.047624217839725334,-0.09524843567945067,0.135375,Inconclusive
EBG,ROBERTA,Claude-3.5,bertscore,True,15,0.6063540498415629,-0.00031269399427096543,-1.5045862831827608,1.4845834674807334,0.493625,-0.00031269399427096543,-0.0006253879885419309,0.103625,Inconclusive
EBG,ROBERTA,Claude-3.5,pinc,True,15,0.8619055008208668,0.0034365605712990744,-1.6016951068655434,1.5664612694956226,0.50025,0.0034365605712990744,0.006873121142598149,0.127375,Inconclusive
EBG,ROBERTA,Gpt-4O,accuracy@1,False,15,0.5599999999999999,-0.011379757020830446,-1.4321251991279575,1.5148840043898488,0.50025,-0.011379757020830446,-0.02275951404166089,0.109625,Inconclusive
EBG,ROBERTA,Gpt-4O,accuracy@5,False,15,0.7525925925925925,-0.011881201358499077,-1.4277700359255965,1.6071872326452818,0.506875,-0.011881201358499077,-0.023762402716998154,0.11675,Inconclusive
EBG,ROBERTA,Gpt-4O,true_class_confidence,False,15,0.5126437644163767,-0.006554923744847119,-1.5971172602523669,1.4632150969630704,0.50625,-0.006554923744847119,-0.013109847489694237,0.124375,Inconclusive
EBG,ROBERTA,Gpt-4O,entropy,True,15,1.6310096025466918,0.00015712313118677112,-1.5086148485764683,1.5626652643711072,0.501,0.0008628971545130826,0.0017257943090261652,0.1115,Inconclusive
EBG,ROBERTA,Gpt-4O,bertscore,True,15,0.7935412009557088,0.019755652931301902,-1.5150085820342576,1.590092291082573,0.50175,0.019755652931301902,0.039511305862603804,0.116875,Inconclusive
EBG,ROBERTA,Gpt-4O,pinc,True,15,0.658410261422894,0.003852802384907998,-1.5779655156158183,1.550062620152107,0.499,0.003852802384907998,0.007705604769815996,0.12075,Inconclusive
RJ,LOGREG,Gemma-2,accuracy@1,False,15,0.04126984126984127,-0.0020765787738350116,-1.6012702902168687,1.5113688959341058,0.503625,-0.0020765787738350116,-0.004153157547670023,0.11275,Inconclusive
RJ,LOGREG,Gemma-2,accuracy@5,False,15,0.21904761904761905,0.01273215222706184,-1.4792729491669352,1.5734369936768984,0.495375,0.01273215222706184,0.02546430445412368,0.1145,Inconclusive
RJ,LOGREG,Gemma-2,true_class_confidence,False,15,0.04035432380902112,0.016834959183898802,-1.513912747299649,1.5543332819637026,0.4915,0.016834959183898802,0.033669918367797605,0.1215,Inconclusive
RJ,LOGREG,Gemma-2,entropy,True,15,0.7112376747919673,-0.0017538938945401794,-1.6690123894361293,1.6246338210010012,0.50775,-0.007703658710694125,-0.01540731742138825,0.126,Inconclusive
RJ,LOGREG,Gemma-2,bertscore,True,14,0.5414860461439405,-0.006129924807386493,-1.4736103670093952,1.6035759101391633,0.500875,-0.006129924807386493,-0.012259849614772986,0.117875,Inconclusive
RJ,LOGREG,Gemma-2,pinc,True,15,0.9109200245077799,-0.0044238371274258,-1.5971647027751514,1.4811936186122994,0.5065,-0.0044238371274258,-0.0088476742548516,0.129,Inconclusive
RJ,LOGREG,Llama-3.1,accuracy@1,False,15,0.06984126984126986,0.009895306895559482,-1.4636956524861398,1.588828020642424,0.50625,0.009895306895559482,0.019790613791118964,0.12525,Inconclusive
RJ,LOGREG,Llama-3.1,accuracy@5,False,15,0.26031746031746034,0.022013583814171154,-1.4926320748932889,1.6650516946534135,0.488125,0.022013583814171154,0.04402716762834231,0.1235,Inconclusive
RJ,LOGREG,Llama-3.1,true_class_confidence,False,15,0.06542540208549429,0.04166341937781966,-1.596722743757601,1.551469383654111,0.495125,0.04166341937781966,0.08332683875563932,0.158625,Inconclusive
RJ,LOGREG,Llama-3.1,entropy,True,15,0.9667230498472806,0.013003374271089064,-1.4807770572155612,1.6503596103487157,0.506125,0.05711494736581756,0.11422989473163513,0.120625,Inconclusive
RJ,LOGREG,Llama-3.1,bertscore,True,15,0.5480610728263855,0.010455994765324014,-1.6256983100354319,1.51660973218523,0.500875,0.010455994765324014,0.020911989530648028,0.13725,Inconclusive
RJ,LOGREG,Llama-3.1,pinc,True,15,0.9159354818649973,-0.02073785086569182,-1.5204695533229733,1.4955293680464021,0.49575,-0.02073785086569182,-0.04147570173138364,0.115,Inconclusive
RJ,LOGREG,Ministral,accuracy@1,False,15,0.031746031746031744,0.006679534235229581,-1.5828514365385888,1.5591391328827922,0.494,0.006679534235229581,0.013359068470459161,0.1345,Inconclusive
RJ,LOGREG,Ministral,accuracy@5,False,15,0.22857142857142854,0.006409013491825029,-1.5230786694620684,1.512292849447538,0.499125,0.006409013491825029,0.012818026983650059,0.118375,Inconclusive
RJ,LOGREG,Ministral,true_class_confidence,False,15,0.03410493870973057,0.01954697680316457,-1.4758123927834952,1.5332813208271898,0.49175,0.01954697680316457,0.03909395360632914,0.114125,Inconclusive
RJ,LOGREG,Ministral,entropy,True,15,0.715711077779636,-0.015500240209957496,-1.614474719290095,1.5194239943347154,0.4955,-0.06808197513145223,-0.13616395026290445,0.11775,Inconclusive
RJ,LOGREG,Ministral,bertscore,True,15,0.5463387767473856,-0.017883078722144986,-1.5250188401184723,1.5540084836036565,0.497,-0.017883078722144986,-0.03576615744428997,0.139875,Inconclusive
RJ,LOGREG,Ministral,pinc,True,15,0.9044748575090817,-0.02132411013838153,-1.7080743780000687,1.5622043196970823,0.4915,-0.02132411013838153,-0.04264822027676306,0.144625,Inconclusive
RJ,LOGREG,Claude-3.5,accuracy@1,False,15,0.04761904761904763,0.006369401949576269,-1.6014770173619381,1.4977428182385872,0.5015,0.006369401949576269,0.012738803899152539,0.118625,Inconclusive
RJ,LOGREG,Claude-3.5,accuracy@5,False,15,0.28253968253968254,0.016145827423834035,-1.4389113392821193,1.6497844394615764,0.499125,0.016145827423834035,0.03229165484766807,0.117375,Inconclusive
RJ,LOGREG,Claude-3.5,true_class_confidence,False,15,0.04599194191529552,0.0011633976945239297,-1.556865201041496,1.609452311006618,0.493,0.0011633976945239297,0.0023267953890478595,0.124125,Inconclusive
RJ,LOGREG,Claude-3.5,entropy,True,15,0.47023586646970367,0.019214012296854755,-1.5679914624272253,1.5888785007140251,0.503125,0.0843940409729605,0.168788081945921,0.122,Inconclusive
RJ,LOGREG,Claude-3.5,bertscore,True,15,0.647423263390859,0.013165174896831038,-1.6112096607440094,1.5400016370532303,0.50075,0.013165174896831038,0.026330349793662076,0.122,Inconclusive
RJ,LOGREG,Claude-3.5,pinc,True,15,0.8334737173993098,0.0005838113754858903,-1.5830596347641177,1.438723842695049,0.496875,0.0005838113754858903,0.0011676227509717805,0.1165,Inconclusive
RJ,LOGREG,Gpt-4O,accuracy@1,False,15,0.08888888888888889,-0.017571822384355746,-1.4688962649635813,1.5179182931025805,0.511,-0.017571822384355746,-0.03514364476871149,0.118375,Inconclusive
RJ,LOGREG,Gpt-4O,accuracy@5,False,15,0.3587301587301587,0.012574375602805384,-1.6584766419041967,1.4627251420981977,0.501625,0.012574375602805384,0.02514875120561077,0.113125,Inconclusive
RJ,LOGREG,Gpt-4O,true_class_confidence,False,15,0.08485761196496043,0.027465103051190803,-1.617822881072772,1.6081939763701638,0.504125,0.027465103051190803,0.054930206102381605,0.151,Inconclusive
RJ,LOGREG,Gpt-4O,entropy,True,15,0.990170720426636,0.0017030289706663035,-1.564846889088411,1.5336263274694466,0.499875,0.0074802438193545834,0.014960487638709167,0.1245,Inconclusive
RJ,LOGREG,Gpt-4O,bertscore,True,15,0.7895092328389486,-0.003956542176114066,-1.5727527379180435,1.5475524294249223,0.4935,-0.003956542176114066,-0.007913084352228133,0.116625,Inconclusive
RJ,LOGREG,Gpt-4O,pinc,True,15,0.7194514456710184,-0.00944654355306119,-1.4693723853929246,1.751693297238489,0.498875,-0.00944654355306119,-0.01889308710612238,0.122875,Inconclusive
RJ,SVM,Gemma-2,accuracy@1,False,15,0.050793650793650794,0.021376854901137356,-1.6108998215651162,1.4427419783101418,0.494375,0.021376854901137356,0.04275370980227471,0.114875,Inconclusive
RJ,SVM,Gemma-2,accuracy@5,False,15,0.20634920634920634,-0.008314796571334108,-1.4569825701397399,1.6338576245073582,0.503375,-0.008314796571334108,-0.016629593142668216,0.120875,Inconclusive
RJ,SVM,Gemma-2,true_class_confidence,False,15,0.04932893128367644,-0.013521531516309698,-1.5850378980542477,1.538115640304147,0.5045,-0.013521531516309698,-0.027043063032619396,0.123625,Inconclusive
RJ,SVM,Gemma-2,entropy,True,15,3.0909471079209894,0.012176194518093663,-1.4370794429727543,1.6737282130840416,0.498125,0.053481711324966034,0.10696342264993207,0.13025,Inconclusive
RJ,SVM,Gemma-2,bertscore,True,14,0.5414860461439405,-0.006129924807386493,-1.4736103670093952,1.6035759101391633,0.500875,-0.006129924807386493,-0.012259849614772986,0.117875,Inconclusive
RJ,SVM,Gemma-2,pinc,True,15,0.9109200245077799,-0.0044238371274258,-1.5971647027751514,1.4811936186122994,0.5065,-0.0044238371274258,-0.0088476742548516,0.129,Inconclusive
RJ,SVM,Llama-3.1,accuracy@1,False,15,0.03809523809523809,-0.014634727334213973,-1.5255159120830124,1.4392905828096303,0.510875,-0.014634727334213973,-0.029269454668427945,0.111,Inconclusive
RJ,SVM,Llama-3.1,accuracy@5,False,15,0.20952380952380953,0.0013832232324455917,-1.5043343412650296,1.4741473403709064,0.49625,0.0013832232324455917,0.0027664464648911834,0.120625,Inconclusive
RJ,SVM,Llama-3.1,true_class_confidence,False,15,0.045947510041228316,-0.0012370913536737644,-1.4473002467154985,1.5078275685423663,0.505375,-0.0012370913536737644,-0.0024741827073475288,0.11675,Inconclusive
RJ,SVM,Llama-3.1,entropy,True,15,3.6508831005218867,0.038817303050376235,-1.6964508737756117,1.595567894908915,0.507125,0.17049791649345067,0.34099583298690134,0.153375,Inconclusive
RJ,SVM,Llama-3.1,bertscore,True,15,0.5480610728263855,0.010455994765324014,-1.6256983100354319,1.51660973218523,0.500875,0.010455994765324014,0.020911989530648028,0.13725,Inconclusive
RJ,SVM,Llama-3.1,pinc,True,15,0.9159354818649973,-0.02073785086569182,-1.5204695533229733,1.4955293680464021,0.49575,-0.02073785086569182,-0.04147570173138364,0.115,Inconclusive
RJ,SVM,Ministral,accuracy@1,False,15,0.034920634920634915,0.004648999219927002,-1.500861528484935,1.4448299024045008,0.498125,0.004648999219927002,0.009297998439854004,0.112875,Inconclusive
RJ,SVM,Ministral,accuracy@5,False,15,0.20000000000000004,-0.00972415681380986,-1.4633222873238867,1.54700082015724,0.505125,-0.00972415681380986,-0.01944831362761972,0.1085,Inconclusive
RJ,SVM,Ministral,true_class_confidence,False,15,0.03860282393725402,-0.008226937185339935,-1.560355065682038,1.5916518453284785,0.499625,-0.008226937185339935,-0.01645387437067987,0.11575,Inconclusive
RJ,SVM,Ministral,entropy,True,15,3.2410363836639546,-0.009610973611683409,-1.5077248358350968,1.6202528592479368,0.50425,-0.042214446844463946,-0.08442889368892789,0.122625,Inconclusive
RJ,SVM,Ministral,bertscore,True,15,0.5463387767473856,-0.017883078722144986,-1.5250188401184723,1.5540084836036565,0.497,-0.017883078722144986,-0.03576615744428997,0.139875,Inconclusive
RJ,SVM,Ministral,pinc,True,15,0.9044748575090817,-0.02132411013838153,-1.7080743780000687,1.5622043196970823,0.4915,-0.02132411013838153,-0.04264822027676306,0.144625,Inconclusive
